,label
37004,1
37006,1
37007,1
37008,1
37009,1
37016,1
37017,1
37019,1
37022,1
37024,1
37025,1
37026,1
37027,1
37029,1
37032,1
37033,1
37034,1
37035,1
37036,1
37037,1
37038,1
37043,-1
37044,-1
37046,-1
37047,-1
37059,1
37065,1
37066,1
37067,1
37068,1
37080,1
37083,1
37087,1
37088,1
37090,1
37091,1
37095,1
37096,1
37098,1
37099,1
37100,1
37103,1
37109,1
37110,1
37111,1
37112,1
37114,1
37116,1
37117,1
37118,1
37119,1
37120,1
37122,1
37128,1
37129,1
37131,-1
37134,-1
37135,-1
37138,-1
37139,-1
37140,-1
37141,-1
37142,-1
37146,-1
37147,-1
37150,1
37151,1
37152,1
37153,1
37155,1
37159,1
37160,1
37161,1
37162,1
37163,1
37164,1
37166,1
37169,1
37170,1
37171,1
37172,1
37173,1
37176,1
37178,1
37179,1
37181,1
37183,1
37185,1
37186,1
37189,1
37191,1
37192,1
37194,1
37195,1
37196,1
37197,1
37198,1
37200,1
37201,1
37202,1
37204,1
37205,1
37206,1
37207,1
37208,1
37210,1
37212,1
37213,1
37214,1
37215,1
37216,1
37217,1
37218,1
37219,1
37220,1
37221,1
37222,1
37223,1
37224,1
37226,1
37227,1
37229,1
37230,1
37231,1
37233,1
37235,1
37236,1
37238,1
37239,1
37240,1
37241,1
37242,1
37243,1
37244,1
37245,1
37246,1
37247,1
37248,1
37249,1
37250,1
37251,1
37253,1
37254,1
37255,1
37257,1
37258,1
37259,1
37260,1
37262,1
37264,1
37266,1
37267,1
37268,1
37269,1
37271,1
37272,1
37273,1
37274,1
37275,1
37277,1
37279,1
37280,1
37281,1
37282,1
37283,1
37284,1
37286,1
37287,1
37288,1
37290,1
37291,1
37292,1
37293,1
37294,1
37296,1
37297,1
37298,1
37299,1
37300,1
37306,1
37307,1
37308,1
37328,-1
37330,-1
37332,-1
37336,-1
37339,-1
37350,-1
37351,-1
37358,-1
37361,-1
37370,1
37372,1
37373,1
37376,1
37385,1
37389,1
37398,1
37400,1
37402,1
37404,1
37405,1
37406,1
37407,1
37408,1
37409,1
37412,1
37413,1
37414,1
37415,1
37416,1
37417,1
37418,1
37420,1
37421,1
37422,1
37425,1
37430,1
37433,1
37434,1
37436,1
37439,1
37440,1
37441,1
37443,1
37445,1
37447,1
37449,1
37451,1
37452,1
37455,1
37456,1
37457,1
37458,1
37459,1
37460,1
37462,1
37463,1
37464,1
37465,1
37469,1
37472,1
37474,1
37477,1
37478,1
37479,1
37481,1
37482,1
37483,1
37487,1
37492,1
37493,1
37495,1
37496,1
37498,1
37499,1
37500,1
37501,1
37502,1
37505,1
37507,1
37509,1
37510,1
37511,1
37514,1
37515,1
37516,1
37519,1
37522,1
37523,1
37524,1
37525,1
37529,1
37530,1
37534,1
37535,1
37536,1
37538,1
37539,1
37541,1
37542,1
37543,1
37544,1
37545,1
37546,1
37547,1
37548,1
37550,1
37552,1
37553,1
37555,1
37556,1
37557,1
37558,1
37559,1
37560,1
37563,1
37564,1
37565,1
37569,1
37570,1
37571,1
37572,1
37575,1
37576,1
37578,1
37579,1
37580,1
37581,1
37582,1
37583,1
37585,1
37586,1
37587,1
37588,1
37589,1
37590,1
37591,1
37592,1
37593,1
37594,1
37596,1
37598,1
37599,1
37600,1
37601,1
37603,1
37604,1
37605,1
37606,1
37608,1
37611,1
37612,1
37615,1
37616,1
37617,1
37618,1
37619,1
37620,1
37631,1
37632,1
37634,1
37635,1
37636,1
37638,1
37639,1
37641,1
37643,1
37644,1
37645,1
37647,1
37649,1
37650,1
37653,1
37655,1
37657,1
37658,1
37660,1
37662,1
37663,1
37664,1
37671,-1
37675,-1
37677,-1
37681,-1
37687,-1
37688,-1
37689,-1
37690,-1
37693,-1
37697,1
37698,1
37699,1
37700,1
37702,1
37704,1
37705,1
37706,1
37707,1
37708,1
37709,1
37710,1
37711,1
37713,1
37714,1
37717,1
37719,1
37720,1
37730,1
37731,1
37732,1
37733,1
37735,1
37736,1
37738,1
37739,1
37743,1
37745,1
37746,1
37747,1
37748,1
37749,1
37751,1
37754,1
37755,1
37756,1
37757,1
37758,1
37759,1
37760,1
37761,1
37763,1
37767,1
37768,1
37769,1
37771,1
37772,1
37778,1
37779,1
37780,1
37781,1
37782,1
37783,1
37785,1
37787,1
37788,1
37790,1
37792,1
37793,1
37794,1
37797,1
37798,1
37799,1
37800,1
37801,1
37805,1
37806,1
37807,1
37808,1
37809,1
37810,1
37813,1
37814,1
37815,1
37818,1
37819,1
37820,1
37822,1
37825,1
37829,1
37830,1
37831,1
37833,1
37835,1
37838,1
37840,1
37842,1
37844,1
37845,1
37847,1
37848,1
37849,1
37850,1
37852,1
37853,1
37854,1
37856,1
37859,1
37860,1
37861,1
37862,1
37866,1
37868,1
37869,1
37872,1
37874,1
37875,1
37876,1
37877,1
37878,1
37879,1
37880,1
37881,1
37883,1
37885,1
37888,1
37889,1
37890,1
37893,1
37894,1
37895,1
37896,1
37897,1
37898,1
37900,1
37901,1
37902,1
37903,1
37904,1
37907,1
37908,1
37911,1
37912,1
37913,1
37914,1
37915,1
37916,1
37917,1
37918,1
37919,1
37920,1
37921,1
37922,1
37923,1
37924,1
37925,1
37926,1
37928,1
37929,1
37930,1
37936,-1
37940,-1
37942,-1
37945,-1
37949,1
37951,1
37958,1
37959,1
37961,1
37962,1
37965,1
37966,1
37967,1
37968,1
37969,1
37971,1
37972,1
37973,1
37976,1
37977,1
37978,1
37980,1
37981,1
37982,1
37985,1
37987,1
37988,1
37989,1
37990,1
37991,1
37992,1
37993,1
37998,-1
37999,-1
38004,-1
38006,-1
38007,-1
38040,-1
38041,-1
38048,1
38049,1
38050,1
38051,1
38052,1
38053,1
38056,1
38062,1
38063,1
38064,1
38065,1
38066,1
38068,1
38071,1
38072,1
38076,1
38077,1
38078,1
38079,1
38080,1
38082,1
38084,1
38085,1
38086,1
38087,1
38088,1
38089,1
38090,1
38092,1
38093,1
38094,1
38096,1
38097,1
38102,1
38103,1
38105,1
38106,1
38107,1
38108,1
38109,1
38110,1
38111,1
38112,1
38113,1
38114,1
38115,1
38116,1
38117,1
38118,1
38121,1
38126,1
38127,1
38128,1
38129,1
38131,1
38132,1
38133,1
38134,1
38135,1
38137,1
38138,1
38139,1
38140,1
38142,1
38143,1
38148,1
38149,1
38150,1
38154,1
38156,1
38157,1
38160,1
38161,1
38162,1
38163,1
38165,1
38166,1
38167,1
38168,1
38169,1
38170,1
38173,1
38174,1
38178,1
38179,1
38180,1
38181,1
38182,1
38183,1
38184,1
38185,1
38189,1
38190,1
38192,1
38193,1
38194,1
38195,1
38197,1
38198,1
38199,1
38200,1
38202,1
38204,1
38205,1
38206,1
38209,1
38210,1
38211,1
38212,1
38213,1
38214,1
38215,1
38216,1
38217,1
38219,1
38220,1
38221,1
38222,1
38224,1
38225,1
38226,1
38228,1
38229,1
38230,1
38232,1
38233,1
38234,1
38237,1
38238,1
38239,1
38240,1
38242,1
38245,1
38246,1
38248,1
38249,1
38250,1
38251,1
38253,1
38255,1
38257,1
38259,1
38263,1
38265,1
38268,1
38270,1
38271,1
38273,1
38274,1
38275,1
38277,1
38278,1
38279,1
38280,1
38281,1
38282,1
38283,1
38286,1
38287,1
38288,1
38290,1
38291,1
38293,1
38294,1
38295,1
38296,1
38300,1
38301,1
38302,1
38303,1
38304,1
38305,1
38308,1
38309,1
38310,1
38311,1
38312,1
38313,1
38314,1
38315,1
38316,1
38319,1
38320,1
38322,1
38323,1
38324,1
38326,1
38327,1
38329,1
38331,1
38332,1
38334,1
38335,1
38337,1
38338,1
38339,1
38342,1
38344,1
38345,1
38347,1
38349,1
38350,1
38351,1
38352,1
38353,1
38354,1
38357,1
38358,1
38359,1
38360,1
38362,1
38363,1
38364,1
38365,1
38366,1
38367,1
38368,1
38369,1
38370,1
38371,1
38376,1
38377,1
38379,1
38380,1
38381,1
38382,1
38385,1
38387,1
38388,1
38390,1
38391,1
38393,1
38394,1
38395,1
38397,1
38398,1
38399,1
38400,1
38401,1
38402,1
38403,1
38404,1
38405,1
38407,1
38408,1
38409,1
38410,1
38411,1
38412,1
38413,1
38414,1
38415,1
38416,1
38419,1
38420,1
38421,1
38422,1
38423,1
38424,1
38425,1
38426,1
38427,1
38428,1
38429,1
38430,1
38431,1
38433,1
38434,1
38435,1
38437,1
38438,1
38439,1
38440,1
38441,1
38442,1
38444,1
38445,1
38446,1
38447,1
38448,1
38449,1
38450,1
38451,1
38452,1
38453,1
38455,1
38456,1
38457,1
38458,1
38459,1
38460,1
38461,1
38463,1
38464,1
38465,1
38466,1
38467,1
38468,1
38470,1
38471,1
38472,1
38473,1
38475,1
38476,1
38477,1
38478,1
38479,1
38481,1
38483,1
38484,1
38485,1
38486,1
38487,1
38489,1
38490,1
38491,1
38492,1
38493,1
38494,1
38495,1
38496,1
38497,1
38498,1
38501,1
38503,1
38504,1
38505,1
38508,1
38509,1
38510,1
38511,1
38512,1
38513,1
38514,1
38515,1
38516,1
38517,1
38518,1
38519,1
38521,1
38523,1
38524,1
38525,1
38526,1
38527,1
38528,1
38529,1
38532,1
38534,1
38535,1
38536,1
38537,1
38538,1
38539,1
38540,1
38541,1
38542,1
38543,1
38544,1
38545,1
38546,1
38548,1
38549,1
38550,1
38552,1
38553,1
38554,1
38555,1
38556,1
38558,1
38560,1
38562,1
38563,1
38564,1
38565,1
38566,1
38567,1
38568,1
38569,1
38572,1
38573,1
38574,1
38575,1
38576,1
38577,1
38578,1
38581,1
38582,1
38583,1
38584,1
38585,1
38586,1
38587,1
38588,1
38589,1
38590,1
38591,1
38593,1
38594,1
38598,-1
38604,1
38605,1
38606,1
38608,1
38609,1
38610,1
38611,1
38612,1
38613,1
38614,1
38615,1
38616,1
38617,1
38618,1
38620,1
38621,1
38622,1
38623,1
38624,1
38625,1
38626,1
38627,1
38628,1
38630,1
38631,1
38632,1
38633,1
38634,1
38635,1
38636,1
38637,1
38638,1
38639,1
38640,1
38641,1
38642,1
38643,1
38644,1
38647,1
38655,-1
38680,1
38681,1
38684,1
38685,1
38688,1
38689,1
38690,1
38691,1
38692,1
38695,1
38696,1
38697,1
38698,1
38699,1
38700,1
38706,1
38709,1
38710,1
38711,1
38712,1
38713,1
38714,1
38717,1
38718,1
38725,-1
38728,-1
38731,-1
38736,-1
38742,-1
38744,-1
38745,-1
38752,1
38753,1
38755,1
38757,1
38758,1
38760,1
38761,1
38762,1
38764,1
38769,1
38770,1
38772,1
38773,1
38774,1
38775,1
38776,1
38777,1
38779,1
38780,1
38782,1
38784,1
38785,1
38786,1
38789,1
38790,1
38791,1
38792,1
38794,1
38796,1
38797,1
38798,1
38799,1
38800,1
38802,1
38803,1
38804,1
38805,1
38806,1
38808,1
38809,1
38811,1
38812,1
38813,1
38814,1
38815,1
38816,1
38817,1
38818,1
38820,1
38821,1
38822,1
38823,1
38824,1
38825,1
38826,1
38827,1
38829,1
38831,1
38833,1
38834,1
38835,1
38836,1
38837,1
38839,1
38841,1
38843,1
38845,1
38846,1
38847,1
38848,1
38849,1
38850,1
38851,1
38852,1
38853,1
38854,1
38855,1
38858,1
38859,1
38860,1
38861,1
38862,1
38863,1
38864,1
38866,1
38868,1
38870,1
38871,1
38872,1
38874,1
38875,1
38876,1
38878,1
38880,1
38881,1
38882,1
38883,1
38884,1
38885,1
38887,1
38889,1
38890,1
38891,1
38892,1
38893,1
38894,1
38900,-1
38902,-1
38905,-1
38911,-1
38913,1
38914,1
38916,1
38919,1
38920,1
38921,1
38922,1
38923,1
38924,1
38925,1
38926,1
38927,1
38928,1
38929,1
38931,1
38932,1
38933,1
38934,1
38935,1
38937,1
38938,1
38939,1
38940,1
38942,1
38943,1
38944,1
38947,1
38949,1
38951,1
38953,1
38954,1
38955,1
38956,1
38957,1
38958,1
38960,1
38961,1
38962,1
38964,1
38965,1
38966,1
38967,1
38970,1
38971,1
38972,1
38973,1
38974,1
38976,1
38977,1
38978,1
38979,1
38980,1
38981,1
38982,1
38983,1
38984,1
38985,1
38986,1
38987,1
38988,1
38991,1
38992,1
38993,1
38994,1
38995,1
38996,1
38997,1
38998,1
39001,1
39002,1
39003,1
39004,1
39005,1
39007,1
39008,1
39009,1
39010,1
39013,1
39017,1
39018,1
39019,1
39020,1
39021,1
39022,1
39023,1
39024,1
39025,1
39027,1
39028,1
39029,1
39030,1
39031,1
39032,1
39033,1
39034,1
39035,1
39037,1
39039,1
39040,1
39041,1
39042,1
39043,1
39045,1
39046,1
39047,1
39048,1
39049,1
39052,1
39053,1
39055,1
39056,1
39057,1
39058,1
39059,1
39061,1
39062,1
39063,1
39064,1
39065,1
39068,1
39071,-1
39074,-1
39076,-1
39077,1
39078,1
39079,1
39080,1
39081,1
39082,1
39084,1
39085,1
39086,1
39087,1
39088,1
39089,1
39090,1
39093,1
39094,1
39097,1
39100,1
39101,1
39102,1
39103,1
39104,1
39106,1
39108,1
39110,1
39112,1
39113,1
39114,1
39115,1
39116,1
39119,1
39120,1
39121,1
39123,1
39125,1
39126,1
39127,1
39128,1
39129,1
39130,1
39131,1
39132,1
39133,1
39134,1
39136,1
39137,1
39138,1
39143,1
39144,1
39145,1
39146,1
39147,1
39148,1
39149,1
39151,1
39152,1
39153,1
39154,1
39155,1
39156,1
39157,1
39158,1
39159,1
39160,1
39161,1
39162,1
39163,1
39164,1
39165,1
39166,1
39167,1
39168,1
39169,1
39170,1
39171,1
39172,1
39173,1
39174,1
39175,1
39176,1
39177,1
39178,1
39179,1
39180,1
39182,1
39183,1
39184,1
39185,1
39186,1
39187,1
39188,1
39191,1
39192,1
39193,1
39194,1
39196,1
39197,1
39200,1
39201,1
39202,1
39203,1
39204,1
39205,1
39206,1
39208,1
39209,1
39218,-1
39220,-1
39226,-1
39227,-1
39231,-1
39232,1
39234,1
39236,1
39237,1
39238,1
39239,1
39243,1
39244,1
39245,1
39246,1
39250,1
39252,1
39254,1
39255,1
39256,1
39258,1
39260,1
39261,1
39262,1
39263,1
39264,1
39265,1
39269,1
39271,1
39273,1
39275,1
39278,1
39279,1
39280,1
39281,1
39282,1
39283,1
39284,1
39286,1
39287,1
39288,1
39289,1
39290,1
39292,1
39293,1
39294,1
39295,1
39300,1
39301,1
39305,1
39306,1
39308,1
39309,1
39311,1
39312,1
39313,1
39314,1
39315,1
39316,1
39318,1
39320,1
39322,1
39324,1
39325,1
39326,1
39327,1
39328,1
39330,1
39331,1
39332,1
39333,1
39334,1
39335,1
39336,1
39337,1
39340,-1
39343,-1
39348,-1
39375,1
39378,1
39380,1
39381,1
39385,1
39388,1
39390,1
39395,1
39397,1
39399,1
39400,1
39401,1
39402,1
39403,1
39406,1
39407,1
39408,1
39409,1
39410,1
39413,1
39417,1
39420,1
39421,1
39422,1
39423,1
39424,1
39425,1
39429,1
39431,1
39432,1
39433,1
39437,1
39439,1
39441,1
39444,1
39448,1
39449,1
39452,1
39453,1
39454,1
39455,1
39458,1
39459,1
39460,1
39461,1
39464,1
39465,1
39466,1
39467,1
39470,1
39473,1
39474,1
39475,1
39476,1
39478,1
39479,1
39480,1
39483,1
39485,1
39486,1
39490,1
39491,1
39492,1
39496,1
39497,1
39498,1
39499,1
39502,1
39503,1
39506,1
39507,1
39508,1
39509,1
39510,1
39513,1
39514,1
39517,1
39519,1
39520,1
39521,1
39522,1
39523,1
39524,1
39525,1
39526,1
39528,1
39529,1
39531,1
39534,1
39535,1
39537,1
39538,1
39539,1
39540,1
39541,1
39542,1
39545,1
39547,1
39552,-1
39554,-1
39558,-1
39560,1
39562,1
39563,1
39564,1
39565,1
39569,1
39570,1
39576,1
39579,1
39580,1
39584,1
39587,1
39588,1
39594,1
39595,1
39596,1
39597,1
39601,1
39602,1
39607,1
39611,1
39612,1
39614,1
39615,1
39616,1
39618,1
39619,1
39621,1
39628,1
39630,1
39632,1
39633,1
39635,1
39641,-1
39642,-1
39646,-1
39649,1
39650,1
39651,1
39652,1
39656,1
39658,1
39659,1
39660,1
39663,1
39664,1
39666,1
39667,1
39670,1
39671,1
39672,1
39674,1
39677,1
39679,1
39680,1
39681,1
39684,1
39685,1
39686,1
39687,1
39689,1
39691,1
39692,1
39693,1
39694,1
39695,1
39696,1
39697,1
39698,1
39699,1
39700,1
39701,1
39702,1
39705,1
39707,1
39709,1
39710,1
39711,1
39712,1
39714,1
39715,1
39716,1
39718,1
39719,1
39720,1
39721,1
39722,-1
39725,-1
39747,-1
39767,1
39770,1
39773,1
39774,1
39776,1
39777,1
39778,1
39779,1
39780,1
39781,1
39782,1
39783,1
39784,1
39785,1
39787,1
39788,1
39789,1
39791,1
39792,1
39793,1
39794,1
39797,1
39798,1
39799,1
39800,1
39801,1
39807,1
39808,1
39809,1
39812,1
39813,1
39814,1
39815,1
39819,1
39820,1
39821,1
39836,1
39839,1
39840,1
39841,1
39842,1
39844,1
39845,1
39847,1
39848,1
39849,1
39850,1
39851,1
39852,1
39859,-1
39866,1
39869,1
39870,1
39871,1
39873,1
39874,1
39877,1
39878,1
39879,1
39880,1
39882,1
39884,1
39885,1
39886,1
39887,1
39888,1
39889,1
39890,1
39891,1
39892,1
39893,1
39894,1
39895,1
39896,1
39898,1
39899,1
39900,1
39903,1
39906,1
39909,1
39910,1
39911,1
39912,1
39913,1
39914,1
39915,1
39916,1
39917,1
39918,1
39919,1
39920,1
39922,1
39924,1
39926,1
39927,1
39928,1
39929,1
39930,1
39933,1
39934,1
39935,1
39937,1
39938,1
39939,1
39940,1
39941,1
39942,1
39943,1
39944,1
39945,1
39957,-1
39962,-1
39966,-1
39968,-1
39969,-1
39970,-1
39975,-1
39976,-1
39980,-1
39989,-1
39993,-1
39998,-1
40003,-1
40004,-1
40014,-1
40020,1
40021,1
40022,1
40025,1
40026,1
40027,1
40028,1
40030,1
40032,1
40033,1
40034,1
40036,1
40037,1
40039,1
40040,1
40041,1
40043,1
40045,1
40047,1
40048,1
40050,1
40051,1
40053,1
40054,1
40056,1
40060,1
40062,1
40063,1
40064,1
40068,1
40069,1
40075,1
40077,1
40080,1
40082,1
40083,1
40084,1
40088,1
40089,1
40092,1
40093,1
40094,1
40095,1
40097,1
40098,1
40100,1
40101,1
40102,1
40103,1
40104,1
40106,1
40107,1
40109,1
40110,1
40111,1
40112,1
40113,1
40114,1
40116,1
40117,1
40119,1
40120,1
40121,1
40124,1
40126,1
40127,1
40128,1
40130,1
40132,1
40133,1
40135,1
40137,1
40138,1
40141,1
40142,1
40143,1
40144,1
40145,1
40146,1
40147,1
40148,1
40149,1
40151,1
40152,1
40153,1
40155,1
40156,1
40158,1
40159,1
40160,1
40161,1
40162,1
40163,1
40164,1
40165,1
40166,1
40167,1
40168,1
40171,1
40172,1
40173,1
40174,1
40175,1
40179,1
40180,1
40186,1
40188,1
40190,1
40191,1
40192,1
40193,1
40194,1
40195,1
40196,1
40198,1
40199,1
40200,1
40201,1
40202,1
40203,1
40204,1
40206,1
40208,1
40210,1
40211,1
40212,1
40213,1
40214,1
40215,1
40217,1
40218,1
40219,1
40221,1
40223,1
40224,1
40225,1
40226,1
40230,1
40231,1
40233,1
40236,1
40238,1
40239,1
40240,1
40241,1
40242,1
40243,1
40244,1
40245,1
40247,1
40248,1
40250,1
40251,1
40252,1
40253,1
40254,1
40255,1
40256,1
40257,1
40258,1
40260,1
40263,1
40264,1
40265,1
40266,1
40267,1
40268,1
40269,1
40270,1
40271,1
40272,1
40275,1
40276,1
40278,1
40279,1
40280,1
40281,1
40282,1
40283,1
40285,1
40286,1
40287,1
40288,1
40289,1
40293,1
40294,1
40295,1
40297,1
40298,1
40299,1
40300,1
40302,1
40303,1
40304,1
40309,1
40310,1
40311,1
40313,1
40314,1
40317,1
40319,1
40322,1
40323,1
40325,1
40326,1
40327,1
40328,1
40331,1
40332,1
40333,1
40336,1
40337,1
40340,1
40342,1
40343,1
40346,1
40347,1
40348,1
40349,1
40350,1
40351,1
40352,1
40353,1
40354,1
40356,1
40357,1
40358,1
40359,1
40360,1
40361,1
40362,1
40363,1
40365,1
40366,1
40367,1
40369,1
40370,1
40371,1
40372,1
40373,1
40375,1
40378,1
40379,1
40381,1
40383,1
40384,1
40385,1
40389,1
40390,1
40391,1
40393,1
40394,1
40395,1
40396,1
40397,1
40398,1
40400,1
40401,1
40403,1
40405,1
40408,1
40409,1
40411,1
40412,1
40413,1
40414,1
40415,1
40416,1
40417,1
40424,1
40425,1
40426,1
40427,1
40428,1
40429,1
40430,1
40431,1
40433,1
40435,1
40437,1
40438,1
40439,1
40440,1
40441,1
40442,1
40443,1
40446,1
40447,1
40450,1
40451,1
40453,1
40455,1
40456,1
40457,1
40458,1
40459,1
40460,1
40461,1
40462,1
40463,1
40464,1
40465,1
40466,1
40467,1
40469,1
40470,1
40471,1
40473,1
40474,1
40475,1
40480,1
40481,1
40482,1
40483,1
40485,1
40486,1
40488,1
40489,1
40490,1
40491,1
40493,1
40494,1
40495,1
40498,1
40500,1
40502,1
40503,1
40505,1
40506,1
40507,1
40509,1
40511,1
40512,1
40513,1
40514,1
40515,1
40516,1
40518,1
40519,1
40520,1
40522,1
40523,1
40525,1
40526,1
40527,1
40529,1
40531,1
40532,1
40533,1
40535,1
40537,1
40538,1
40539,1
40540,1
40541,1
40543,1
40544,1
40545,1
40547,1
40548,1
40551,1
40553,1
40554,1
40560,1
40562,1
40563,1
40565,1
40566,1
40568,1
40569,1
40570,1
40573,1
40575,1
40576,1
40577,1
40578,1
40579,1
40580,1
40581,1
40582,1
40585,1
40589,1
40590,1
40591,1
40592,1
40594,1
40595,1
40597,1
40598,1
40599,1
40600,1
40602,1
40603,1
40604,1
40605,1
40606,1
40607,1
40609,1
40610,1
40611,1
40612,1
40613,1
40614,1
40617,1
40619,1
40620,1
40621,1
40622,1
40624,1
40625,1
40626,1
40627,1
40629,1
40630,1
40633,1
40635,1
40637,1
40638,1
40639,1
40641,1
40643,1
40644,1
40645,1
40646,1
40647,1
40648,1
40649,1
40650,1
40652,1
40653,1
40654,1
40656,1
40658,1
40659,1
40661,1
40662,1
40664,1
40665,1
40667,1
40668,1
40669,1
40670,1
40671,1
40672,1
40673,1
40674,1
40675,1
40676,1
40677,1
40678,1
40679,1
40680,1
40681,1
40682,1
40683,1
40685,1
40690,1
40691,1
40692,1
40693,1
40694,1
40695,1
40700,1
40701,1
40702,1
40703,1
40707,1
40708,1
40709,1
40710,1
40713,1
40714,1
40715,1
40716,1
40717,1
40719,1
40721,1
40722,1
40724,1
40725,1
40727,1
40728,1
40729,1
40731,1
40732,1
40733,1
40734,1
40735,1
40738,1
40740,1
40741,1
40742,1
40744,1
40745,1
40748,1
40749,1
40750,1
40751,1
40752,1
40753,1
40754,1
40755,1
40758,-1
40759,-1
40765,-1
40769,1
40770,1
40771,1
40773,1
40774,1
40775,1
40776,1
40777,1
40778,1
40780,1
40781,1
40784,1
40786,1
40788,1
40789,1
40790,1
40791,1
40792,1
40793,1
40795,1
40796,1
40797,1
40798,1
40799,1
40802,1
40803,1
40804,1
40805,1
40806,1
40807,1
40808,1
40809,1
40811,1
40812,1
40814,1
40815,1
40816,1
40817,1
40818,1
40819,1
40820,1
40822,1
40824,1
40825,1
40826,1
40827,1
40835,1
40839,1
40841,1
40847,1
40848,1
40849,1
40859,-1
40877,-1
40883,1
40885,1
40886,1
40887,1
40888,1
40890,1
40899,-1
40928,1
40930,1
40932,1
40933,1
40935,1
40937,1
40941,-1
40946,-1
40950,-1
40956,1
40958,1
40959,1
40960,1
40962,1
40966,1
40969,1
40973,1
40975,1
40976,1
40977,1
40979,1
40980,1
40982,1
40984,1
40986,1
40989,1
40990,1
40991,1
40992,1
40993,1
40994,1
40997,1
41000,1
41001,1
41002,1
41005,1
41006,1
41007,1
41009,1
41011,1
41013,1
41015,1
41017,1
41019,1
41020,1
41022,1
41025,1
41028,1
41029,1
41031,1
41032,1
41033,1
41035,1
41038,1
41043,1
41044,1
41045,1
41046,1
41047,1
41050,1
41051,1
41056,1
41057,1
41058,1
41059,1
41062,1
41063,1
41064,1
41065,1
41079,-1
41081,-1
41084,-1
41087,-1
41095,-1
41097,1
41099,1
41102,1
41104,1
41107,1
41109,1
41110,1
41113,1
41114,1
41116,1
41117,1
41118,1
41120,1
41121,1
41122,1
41123,1
41127,1
41129,1
41130,1
41131,1
41135,1
41136,1
41137,1
41138,1
41141,1
41143,1
41145,1
41147,1
41148,1
41150,1
41151,1
41154,1
41156,1
41158,1
41159,1
41162,1
41163,1
41166,1
41167,1
41168,1
41169,1
41170,1
41173,1
41174,1
41175,1
41176,1
41177,1
41178,1
41181,1
41183,1
41184,1
41185,1
41186,1
41187,1
41188,1
41189,1
41190,1
41191,1
41192,1
41194,1
41196,1
41197,1
41198,1
41201,1
41202,1
41204,1
41205,1
41208,1
41211,1
41212,1
41213,1
41215,1
41217,1
41218,1
41220,1
41222,1
41223,1
41224,1
41225,1
41226,1
41229,1
41230,1
41231,1
41232,1
41233,1
41234,1
41235,1
41237,1
41238,1
41239,1
41240,1
41241,1
41242,1
41243,1
41245,1
41246,1
41248,1
41249,1
41250,1
41251,1
41252,1
41253,1
41254,1
41255,1
41256,1
41257,1
41259,1
41260,1
41262,1
41263,1
41266,1
41268,1
41269,1
41270,1
41271,1
41273,1
41275,1
41276,1
41277,1
41278,1
41279,1
41280,1
41281,1
41282,1
41283,1
41284,1
41285,1
41286,1
41288,1
41289,1
41290,1
41291,1
41293,1
41294,1
41295,1
41296,1
41297,1
41298,1
41300,1
41301,1
41303,1
41304,1
41305,1
41306,1
41307,1
41309,1
41312,1
41314,1
41315,1
41316,1
41317,1
41319,1
41320,1
41321,1
41322,1
41324,1
41325,1
41326,1
41327,1
41330,1
41332,1
41336,1
41337,1
41338,1
41340,1
41341,1
41342,1
41343,1
41344,1
41345,1
41346,1
41348,1
41349,1
41350,1
41351,1
41352,1
41353,1
41354,1
41355,1
41357,1
41358,1
41359,1
41360,1
41361,1
41362,1
41363,1
41364,1
41365,1
41366,1
41368,1
41369,1
41370,1
41371,1
41372,1
41373,1
41378,-1
41381,1
41382,1
41385,1
41389,1
41392,1
41394,1
41395,1
41397,1
41398,1
41399,1
41400,1
41401,1
41403,1
41405,1
41408,1
41409,1
41410,1
41411,1
41412,1
41413,1
41414,1
41415,1
41416,1
41417,1
41419,1
41420,1
41421,1
41423,1
41439,-1
41446,-1
41447,-1
41452,-1
41460,-1
41477,-1
41484,-1
41487,-1
41493,-1
41497,1
41500,1
41502,1
41505,1
41507,1
41509,1
41512,1
41514,1
41515,1
41516,1
41519,1
41521,1
41525,1
41526,1
41527,1
41528,1
41529,1
41530,1
41531,1
41533,1
41534,1
41535,1
41536,1
41538,1
41542,1
41543,1
41546,1
41547,1
41551,1
41553,1
41556,1
41557,1
41558,1
41561,1
41562,1
41564,1
41565,1
41566,1
41567,1
41569,1
41570,1
41572,1
41573,1
41574,1
41575,1
41576,1
41577,1
41581,1
41583,1
41584,1
41586,1
41587,1
41588,1
41593,1
41597,1
41599,1
41600,1
41601,1
41602,1
41603,1
41604,1
41606,1
41607,1
41608,1
41609,1
41610,1
41611,1
41612,1
41615,1
41616,1
41617,1
41618,1
41620,1
41621,1
41624,1
41625,1
41626,1
41629,1
41630,1
41631,1
41633,1
41636,1
41637,1
41639,1
41640,1
41641,1
41642,1
41643,1
41647,1
41648,1
41649,1
41650,1
41652,1
41654,1
41655,1
41660,1
41664,1
41665,1
41666,1
41667,1
41669,1
41670,1
41672,1
41673,1
41677,1
41678,1
41679,1
41682,1
41683,1
41684,1
41686,1
41687,1
41690,1
41691,1
41692,1
41693,1
41694,1
41695,1
41696,1
41697,1
41700,1
41701,1
41702,1
41704,1
41705,1
41706,1
41707,1
41708,1
41709,1
41711,1
41712,1
41713,1
41714,1
41716,1
41718,1
41719,1
41721,1
41723,1
41724,1
41725,1
41726,1
41728,1
